Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.4086	0.4498	1.1205	0.3645	2.0337	0.9360	0.8885	0.8708	0.8712	0.8890	0.8816
Std:	0.0013	0.0014	0.0029	0.0021	0.0193	0.0041	0.0029	0.0026	0.0021	0.0014	0.0013

==========================================
Detailed results for 20 rounds:
0.4101	0.4513	1.1210	0.3655	2.0514	0.9309	0.8880	0.8711	0.8715	0.8897	0.8820
0.4111	0.4527	1.1235	0.3662	2.0676	0.9352	0.8893	0.8712	0.8717	0.8881	0.8820
0.4111	0.4532	1.1251	0.3696	2.0826	0.9391	0.8884	0.8698	0.8709	0.8883	0.8807
0.4084	0.4507	1.1162	0.3677	2.0417	0.9380	0.8898	0.8731	0.8732	0.8892	0.8831
0.4080	0.4492	1.1190	0.3639	2.0294	0.9316	0.8889	0.8713	0.8713	0.8895	0.8821
0.4083	0.4490	1.1205	0.3669	2.0333	0.9389	0.8890	0.8708	0.8716	0.8893	0.8817
0.4085	0.4499	1.1203	0.3658	2.0372	0.9429	0.8909	0.8731	0.8707	0.8900	0.8827
0.4101	0.4506	1.1244	0.3652	2.0197	0.9312	0.8856	0.8680	0.8688	0.8868	0.8792
0.4091	0.4507	1.1177	0.3648	2.0513	0.9377	0.8880	0.8705	0.8710	0.8900	0.8826
0.4085	0.4499	1.1222	0.3627	1.9970	0.9382	0.8908	0.8726	0.8727	0.8905	0.8823
0.4083	0.4492	1.1203	0.3629	2.0174	0.9370	0.8885	0.8700	0.8704	0.8885	0.8807
0.4082	0.4486	1.1240	0.3629	2.0142	0.9355	0.8861	0.8679	0.8680	0.8875	0.8798
0.4077	0.4492	1.1201	0.3650	2.0227	0.9364	0.8918	0.8742	0.8743	0.8913	0.8820
0.4060	0.4471	1.1217	0.3624	2.0219	0.9331	0.8797	0.8638	0.8655	0.8856	0.8792
0.4074	0.4487	1.1194	0.3622	2.0296	0.9338	0.8893	0.8705	0.8712	0.8885	0.8818
0.4083	0.4499	1.1137	0.3656	2.0450	0.9389	0.8918	0.8742	0.8745	0.8915	0.8844
0.4080	0.4490	1.1224	0.3640	2.0259	0.9291	0.8857	0.8699	0.8701	0.8886	0.8812
0.4083	0.4495	1.1213	0.3632	2.0145	0.9291	0.8848	0.8675	0.8700	0.8873	0.8802
0.4068	0.4478	1.1160	0.3602	2.0257	0.9429	0.8902	0.8727	0.8721	0.8901	0.8821
0.4099	0.4505	1.1211	0.3644	2.0450	0.9406	0.8929	0.8742	0.8744	0.8891	0.8823
