Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.4867	0.5359	1.3164	0.4286	2.1960	0.8429	0.7619	0.7527	0.7688	0.7958	0.7944
Std:	0.0013	0.0013	0.0039	0.0021	0.0140	0.0051	0.0035	0.0028	0.0023	0.0019	0.0015

==========================================
Detailed results for 20 rounds:
0.4887	0.5382	1.3181	0.4297	2.1988	0.8399	0.7601	0.7516	0.7673	0.7940	0.7931
0.4876	0.5370	1.3175	0.4276	2.2044	0.8465	0.7650	0.7534	0.7681	0.7953	0.7963
0.4858	0.5355	1.3110	0.4297	2.2126	0.8436	0.7590	0.7484	0.7662	0.7944	0.7933
0.4865	0.5365	1.3114	0.4290	2.2042	0.8497	0.7656	0.7549	0.7711	0.7980	0.7946
0.4849	0.5345	1.3083	0.4286	2.2127	0.8387	0.7566	0.7475	0.7642	0.7961	0.7941
0.4870	0.5358	1.3239	0.4291	2.1775	0.8375	0.7581	0.7496	0.7685	0.7941	0.7926
0.4871	0.5359	1.3198	0.4264	2.1937	0.8506	0.7684	0.7576	0.7703	0.7977	0.7955
0.4883	0.5377	1.3194	0.4301	2.1874	0.8379	0.7597	0.7515	0.7701	0.7950	0.7937
0.4873	0.5364	1.3196	0.4305	2.1795	0.8493	0.7628	0.7537	0.7717	0.7975	0.7952
0.4877	0.5372	1.3151	0.4277	2.1869	0.8513	0.7679	0.7586	0.7721	0.7978	0.7952
0.4863	0.5351	1.3154	0.4294	2.1911	0.8434	0.7591	0.7495	0.7664	0.7946	0.7954
0.4868	0.5355	1.3194	0.4274	2.1961	0.8388	0.7601	0.7529	0.7693	0.7931	0.7945
0.4865	0.5359	1.3125	0.4269	2.2004	0.8476	0.7649	0.7561	0.7727	0.7993	0.7984
0.4867	0.5358	1.3185	0.4278	2.2029	0.8383	0.7601	0.7518	0.7666	0.7927	0.7927
0.4843	0.5336	1.3133	0.4235	2.1976	0.8402	0.7670	0.7539	0.7691	0.7972	0.7947
0.4869	0.5362	1.3179	0.4279	2.1801	0.8503	0.7642	0.7555	0.7718	0.7977	0.7956
0.4859	0.5349	1.3176	0.4294	2.2272	0.8354	0.7592	0.7513	0.7677	0.7932	0.7921
0.4849	0.5341	1.3116	0.4276	2.1865	0.8402	0.7602	0.7520	0.7695	0.7953	0.7950
0.4851	0.5342	1.3149	0.4279	2.2128	0.8379	0.7581	0.7513	0.7684	0.7957	0.7921
0.4892	0.5381	1.3218	0.4349	2.1682	0.8414	0.7619	0.7526	0.7658	0.7970	0.7937
