Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	13.1173	0.2757	39.4392	0.2294	1.3147	0.9685	0.9492	0.9374	0.9275	0.9284	0.9411
Std:	0.0924	0.0020	0.1464	0.0026	0.0209	0.0037	0.0024	0.0021	0.0017	0.0010	0.0009

==========================================
Detailed results for 20 rounds:
13.1686	0.2766	39.4685	0.2311	1.3193	0.9662	0.9485	0.9371	0.9277	0.9288	0.9412
13.0749	0.2746	39.5884	0.2276	1.2910	0.9722	0.9493	0.9377	0.9279	0.9276	0.9411
13.2163	0.2780	39.6352	0.2323	1.3449	0.9644	0.9482	0.9363	0.9251	0.9268	0.9395
13.0830	0.2751	39.4913	0.2288	1.3088	0.9615	0.9427	0.9317	0.9241	0.9263	0.9395
12.9737	0.2727	39.1755	0.2263	1.3011	0.9615	0.9477	0.9374	0.9284	0.9301	0.9421
13.2005	0.2773	39.6383	0.2310	1.3229	0.9676	0.9510	0.9387	0.9282	0.9283	0.9404
13.0254	0.2742	39.4771	0.2268	1.3144	0.9680	0.9476	0.9372	0.9285	0.9275	0.9401
13.0991	0.2756	39.4681	0.2291	1.3138	0.9670	0.9514	0.9396	0.9279	0.9287	0.9407
13.1145	0.2755	39.2812	0.2298	1.3032	0.9737	0.9531	0.9403	0.9300	0.9300	0.9423
13.1928	0.2773	39.2929	0.2317	1.3249	0.9679	0.9473	0.9363	0.9267	0.9284	0.9413
13.2811	0.2794	39.4276	0.2343	1.3480	0.9707	0.9513	0.9402	0.9302	0.9294	0.9416
13.2146	0.2779	39.5632	0.2300	1.3338	0.9673	0.9507	0.9391	0.9289	0.9299	0.9419
13.1179	0.2759	39.2302	0.2293	1.3147	0.9685	0.9507	0.9388	0.9280	0.9293	0.9424
13.0099	0.2731	39.5177	0.2267	1.2935	0.9706	0.9471	0.9345	0.9245	0.9277	0.9406
13.0333	0.2739	39.3370	0.2287	1.2907	0.9684	0.9463	0.9346	0.9252	0.9284	0.9415
13.2541	0.2788	39.5532	0.2350	1.3672	0.9659	0.9482	0.9367	0.9258	0.9278	0.9410
13.0784	0.2753	39.2330	0.2289	1.3108	0.9754	0.9514	0.9392	0.9299	0.9287	0.9423
13.1441	0.2761	39.5052	0.2277	1.3038	0.9692	0.9489	0.9371	0.9269	0.9283	0.9409
13.1388	0.2755	39.6386	0.2288	1.3088	0.9750	0.9524	0.9391	0.9286	0.9281	0.9403
12.9254	0.2714	39.2619	0.2237	1.2787	0.9682	0.9495	0.9370	0.9270	0.9282	0.9417
