Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	13.4048	0.2818	40.3004	0.2335	1.3244	0.9618	0.9390	0.9261	0.9156	0.9183	0.9328
Std:	0.0681	0.0016	0.1336	0.0023	0.0165	0.0049	0.0026	0.0020	0.0017	0.0013	0.0010

==========================================
Detailed results for 20 rounds:
13.4928	0.2837	40.5043	0.2361	1.3351	0.9630	0.9372	0.9260	0.9145	0.9177	0.9322
13.4165	0.2817	40.4342	0.2337	1.3305	0.9709	0.9403	0.9270	0.9164	0.9177	0.9327
13.3982	0.2819	40.4105	0.2330	1.3238	0.9537	0.9357	0.9239	0.9140	0.9163	0.9316
13.4284	0.2827	40.4655	0.2349	1.3363	0.9595	0.9346	0.9224	0.9135	0.9161	0.9309
13.2936	0.2796	39.9902	0.2303	1.3132	0.9545	0.9380	0.9267	0.9162	0.9208	0.9343
13.4089	0.2817	40.3733	0.2331	1.3216	0.9605	0.9382	0.9246	0.9148	0.9174	0.9318
13.3627	0.2812	40.2656	0.2333	1.3190	0.9560	0.9370	0.9250	0.9151	0.9178	0.9323
13.4493	0.2828	40.4420	0.2351	1.3226	0.9571	0.9398	0.9260	0.9136	0.9172	0.9315
13.3808	0.2812	40.0688	0.2329	1.3310	0.9639	0.9414	0.9284	0.9190	0.9208	0.9344
13.4808	0.2836	40.3457	0.2347	1.3307	0.9630	0.9370	0.9265	0.9159	0.9181	0.9333
13.5590	0.2853	40.2282	0.2372	1.3617	0.9578	0.9397	0.9257	0.9157	0.9180	0.9329
13.4261	0.2825	40.2631	0.2340	1.3477	0.9661	0.9421	0.9285	0.9175	0.9210	0.9346
13.3588	0.2809	40.1663	0.2320	1.3114	0.9582	0.9362	0.9236	0.9158	0.9178	0.9329
13.3074	0.2793	40.3146	0.2320	1.3037	0.9573	0.9355	0.9225	0.9125	0.9174	0.9320
13.4815	0.2834	40.4372	0.2380	1.3231	0.9595	0.9384	0.9246	0.9135	0.9183	0.9325
13.4320	0.2826	40.1706	0.2364	1.3536	0.9657	0.9419	0.9277	0.9175	0.9199	0.9337
13.3908	0.2819	40.2529	0.2333	1.3116	0.9663	0.9416	0.9267	0.9167	0.9177	0.9329
13.3718	0.2809	40.3462	0.2297	1.2959	0.9674	0.9408	0.9276	0.9171	0.9187	0.9330
13.3840	0.2809	40.3428	0.2304	1.3106	0.9675	0.9447	0.9309	0.9178	0.9187	0.9330
13.2725	0.2785	40.1864	0.2298	1.3056	0.9679	0.9398	0.9267	0.9157	0.9180	0.9334
