Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.5690	0.6275	1.5371	0.5144	1.8162	0.7640	0.6679	0.6705	0.6931	0.7312	0.7409
Std:	0.0023	0.0025	0.0063	0.0035	0.0221	0.0057	0.0045	0.0048	0.0052	0.0036	0.0034

==========================================
Detailed results for 20 rounds:
0.5711	0.6297	1.5421	0.5107	1.7984	0.7539	0.6668	0.6710	0.6930	0.7294	0.7409
0.5689	0.6274	1.5323	0.5156	1.8538	0.7686	0.6697	0.6681	0.6961	0.7333	0.7377
0.5693	0.6284	1.5313	0.5157	1.8342	0.7684	0.6656	0.6697	0.6931	0.7313	0.7375
0.5708	0.6302	1.5393	0.5181	1.8120	0.7600	0.6685	0.6633	0.6885	0.7299	0.7360
0.5683	0.6270	1.5288	0.5132	1.8437	0.7622	0.6622	0.6667	0.6859	0.7300	0.7423
0.5670	0.6247	1.5360	0.5102	1.7965	0.7630	0.6688	0.6788	0.7017	0.7354	0.7449
0.5711	0.6292	1.5418	0.5195	1.7843	0.7771	0.6761	0.6758	0.6978	0.7383	0.7452
0.5699	0.6289	1.5338	0.5170	1.8329	0.7689	0.6734	0.6744	0.6977	0.7331	0.7451
0.5686	0.6271	1.5458	0.5142	1.7899	0.7692	0.6577	0.6643	0.6870	0.7245	0.7342
0.5718	0.6303	1.5398	0.5167	1.8398	0.7708	0.6775	0.6762	0.6988	0.7352	0.7434
0.5701	0.6286	1.5408	0.5165	1.8034	0.7626	0.6652	0.6658	0.6847	0.7268	0.7401
0.5662	0.6240	1.5369	0.5124	1.8093	0.7637	0.6663	0.6723	0.6953	0.7303	0.7436
0.5630	0.6217	1.5239	0.5048	1.8070	0.7664	0.6709	0.6767	0.6971	0.7296	0.7426
0.5687	0.6271	1.5416	0.5141	1.8053	0.7621	0.6668	0.6714	0.6911	0.7257	0.7359
0.5677	0.6258	1.5376	0.5153	1.8142	0.7629	0.6670	0.6653	0.6906	0.7313	0.7431
0.5704	0.6291	1.5367	0.5170	1.8414	0.7681	0.6692	0.6714	0.6995	0.7376	0.7452
0.5689	0.6266	1.5415	0.5126	1.8346	0.7590	0.6652	0.6623	0.6890	0.7304	0.7423
0.5653	0.6235	1.5246	0.5097	1.8459	0.7622	0.6721	0.6770	0.6996	0.7340	0.7425
0.5697	0.6285	1.5388	0.5167	1.7783	0.7535	0.6630	0.6693	0.6915	0.7302	0.7373
0.5737	0.6324	1.5491	0.5186	1.7993	0.7575	0.6659	0.6694	0.6847	0.7279	0.7386
