Metrics: MAE	| NMAE	| RMSE	| MRE	| NPRE
======================================================
UMEAN
Avg:	53.8219	1.1317	110.3805	2.3155	17.8263	
Std:	0.0937	0.0021	0.1787	0.0136	0.0805	
======================================================
IMEAN
Avg:	26.7102	0.5617	64.3650	0.5351	3.0526	
Std:	0.0573	0.0009	0.1476	0.0012	0.0173	
======================================================
UPCC
Avg:	20.5347	0.4318	51.0406	0.4343	7.5018	
Std:	0.1157	0.0024	0.1912	0.0057	0.1547	
======================================================
IPCC
Avg:	25.5518	0.5373	57.7123	0.5858	5.5234	
Std:	0.1297	0.0026	0.1822	0.0036	0.0558	
======================================================
UIPCC
Avg:	20.2754	0.4263	50.7202	0.4325	7.3995	
Std:	0.1061	0.0022	0.1852	0.0052	0.1397	
======================================================

Detailed results for 20 rounds:
======================================================
UMEAN
======================================================
54.0183	1.1338	110.5651	2.3248	17.8182	
53.9876	1.1355	110.3878	2.3351	17.9636	
53.8102	1.1286	110.6564	2.2941	17.7519	
53.7500	1.1315	110.2020	2.3191	17.8335	
53.6376	1.1264	110.5249	2.2778	17.6192	
53.8075	1.1330	110.2699	2.3271	17.9481	
53.7985	1.1336	110.1203	2.3241	17.8930	
53.7934	1.1319	110.2669	2.3077	17.7884	
53.8009	1.1337	110.1930	2.3303	17.9243	
53.8372	1.1332	110.2462	2.3258	17.8731	
53.8230	1.1305	110.5793	2.3179	17.8685	
53.8568	1.1286	110.5907	2.2989	17.7628	
53.6433	1.1304	110.1488	2.3081	17.7604	
53.9131	1.1334	110.4022	2.3214	17.8781	
53.7732	1.1311	110.3799	2.3172	17.8027	
53.7407	1.1304	110.2616	2.3051	17.8428	
53.8845	1.1327	110.4834	2.3246	17.8769	
53.9302	1.1308	110.7576	2.3102	17.7235	
53.7850	1.1320	110.2264	2.3145	17.8237	
53.8477	1.1332	110.3478	2.3271	17.7726	


IMEAN
======================================================
26.7083	0.5606	64.2851	0.5353	3.0330	
26.7605	0.5628	64.5225	0.5363	3.0768	
26.7276	0.5606	64.4608	0.5339	3.0600	
26.6421	0.5608	64.2887	0.5348	3.0582	
26.6883	0.5605	64.4361	0.5357	3.0425	
26.6570	0.5613	64.1470	0.5356	3.0496	
26.6497	0.5616	64.0825	0.5339	3.0397	
26.7761	0.5634	64.3993	0.5363	3.0835	
