Metrics: MAE	| NMAE	| RMSE	| MRE	| NPRE
======================================================
UMEAN
Avg:	0.8749	0.9628	1.8566	1.3185	9.2448	
Std:	0.0005	0.0012	0.0032	0.0060	0.0285	
======================================================
IMEAN
Avg:	0.6781	0.7464	1.5241	0.7227	4.2482	
Std:	0.0004	0.0010	0.0031	0.0021	0.0155	
======================================================
UPCC
Avg:	0.4451	0.4899	1.1577	0.4098	2.8397	
Std:	0.0025	0.0028	0.0030	0.0041	0.0453	
======================================================
IPCC
Avg:	0.4012	0.4416	1.1310	0.2789	1.9431	
Std:	0.0013	0.0015	0.0034	0.0020	0.0216	
======================================================
UIPCC
Avg:	0.3969	0.4368	1.1157	0.2998	2.1396	
Std:	0.0012	0.0013	0.0035	0.0017	0.0205	
======================================================

Detailed results for 20 rounds:
======================================================
UMEAN
======================================================
0.8759	0.9632	1.8599	1.3223	9.3027	
0.8751	0.9618	1.8584	1.3162	9.2211	
0.8741	0.9631	1.8516	1.3248	9.2610	
0.8746	0.9630	1.8535	1.3200	9.2453	
0.8750	0.9628	1.8584	1.3185	9.2405	
0.8750	0.9608	1.8571	1.3130	9.2009	
0.8748	0.9624	1.8582	1.3140	9.2170	
0.8748	0.9610	1.8580	1.3115	9.2174	
0.8752	0.9638	1.8546	1.3206	9.2524	
0.8749	0.9619	1.8582	1.3180	9.2201	
0.8753	0.9644	1.8553	1.3281	9.2592	
0.8750	0.9625	1.8590	1.3121	9.2374	
0.8737	0.9623	1.8557	1.3167	9.2245	
0.8751	0.9654	1.8545	1.3285	9.2686	
0.8750	0.9614	1.8635	1.3084	9.2058	
0.8753	0.9613	1.8620	1.3137	9.2373	
0.8748	0.9638	1.8552	1.3208	9.2706	
0.8743	0.9626	1.8554	1.3121	9.2337	
0.8745	0.9648	1.8508	1.3298	9.2970	
0.8747	0.9643	1.8530	1.3212	9.2845	


IMEAN
======================================================
0.6779	0.7456	1.5265	0.7201	4.2398	
0.6785	0.7459	1.5302	0.7231	4.2469	
0.6782	0.7473	1.5249	0.7225	4.2636	
0.6781	0.7467	1.5202	0.7215	4.2628	
0.6785	0.7466	1.5248	0.7245	4.2630	
0.6775	0.7440	1.5276	0.7171	4.2165	
0.6783	0.7463	1.5238	0.7196	4.2253	
0.6781	0.7451	1.5271	0.7215	4.2359	
0.6779	0.7466	1.5214	0.7242	4.2606	
