Metrics: MAE	| NMAE	| RMSE	| MRE	| NPRE
======================================================
UMEAN
Avg:	0.8755	0.9636	1.8572	1.3155	9.2424	
Std:	0.0013	0.0019	0.0032	0.0082	0.0440	
======================================================
IMEAN
Avg:	0.6838	0.7528	1.5341	0.7103	4.2675	
Std:	0.0009	0.0016	0.0032	0.0030	0.0245	
======================================================
UPCC
Avg:	0.5131	0.5648	1.2616	0.4804	3.5847	
Std:	0.0017	0.0018	0.0040	0.0043	0.0370	
======================================================
IPCC
Avg:	0.5096	0.5611	1.2627	0.4624	3.2278	
Std:	0.0015	0.0016	0.0035	0.0024	0.0249	
======================================================
UIPCC
Avg:	0.4896	0.5388	1.2326	0.4401	3.3676	
Std:	0.0014	0.0015	0.0039	0.0024	0.0263	
======================================================

Detailed results for 20 rounds:
======================================================
UMEAN
======================================================
0.4911	0.5400	1.2331	0.4429	3.4211	
0.4895	0.5394	1.2330	0.4410	3.3560	
0.4916	0.5408	1.2406	0.4406	3.3583	
0.4882	0.5377	1.2283	0.4395	3.3655	
0.4912	0.5418	1.2276	0.4397	3.3739	
0.4901	0.5385	1.2353	0.4439	3.3485	
0.4906	0.5388	1.2364	0.4408	3.3836	
0.4896	0.5395	1.2308	0.4402	3.3653	
0.4878	0.5370	1.2308	0.4346	3.3167	
0.4885	0.5389	1.2304	0.4371	3.3767	
0.4883	0.5383	1.2255	0.4441	3.3895	


