Metric: MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	14.6518	0.3081	43.9450	0.2522	1.3818	
Std:	0.0647	0.0014	0.2022	0.0021	0.0154	

==========================================
Detailed results for 20 rounds:
14.7524	0.3097	43.9845	0.2521	1.3850	
14.5306	0.3056	43.7979	0.2479	1.3860	
14.6400	0.3071	44.1295	0.2490	1.3636	
14.6206	0.3078	43.7163	0.2542	1.3776	
14.7935	0.3107	44.5473	0.2557	1.3878	
14.6816	0.3091	43.7740	0.2536	1.4038	
14.6530	0.3087	43.7539	0.2539	1.4082	
14.7179	0.3097	43.8510	0.2532	1.3922	
14.6392	0.3085	43.9508	0.2522	1.3913	
14.6408	0.3082	43.7234	0.2527	1.4006	
14.6058	0.3068	44.0341	0.2503	1.3758	
14.6466	0.3069	43.7919	0.2512	1.3774	
14.7044	0.3099	43.9257	0.2561	1.3751	
14.6588	0.3082	43.9224	0.2521	1.3837	
14.6824	0.3088	44.3225	0.2533	1.3674	
14.5913	0.3069	43.8683	0.2502	1.3857	
14.6896	0.3088	43.8655	0.2533	1.3820	
14.5756	0.3056	44.0907	0.2501	1.3759	
14.6806	0.3090	43.8449	0.2531	1.3829	
14.5311	0.3058	44.0060	0.2495	1.3346	
