Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
==========================================
UMEAN
Avg:	0.8763	0.9664	1.8529	1.3058	9.2343	0.7635	0.6279	0.5385	0.4446	0.3294	0.2668
Std:	0.0034	0.0041	0.0019	0.0196	0.0877	0.0058	0.0041	0.0044	0.0038	0.0026	0.0019
==========================================
IMEAN
Avg:	0.7017	0.7738	1.5673	0.6677	4.3077	0.7192	0.6849	0.6892	0.7091	0.7489	0.7566
Std:	0.0020	0.0023	0.0024	0.0047	0.0311	0.0463	0.0205	0.0142	0.0096	0.0061	0.0038
==========================================
UPCC
Avg:	0.6359	0.7013	1.3797	0.6594	5.5978	0.7048	0.6774	0.6847	0.7086	0.7498	0.7550
Std:	0.0041	0.0046	0.0029	0.0074	0.1110	0.0446	0.0172	0.0123	0.0089	0.0053	0.0035
==========================================
IPCC
Avg:	0.6344	0.6996	1.3987	0.6160	4.4292	0.7167	0.6830	0.6889	0.7108	0.7508	0.7569
Std:	0.0021	0.0025	0.0027	0.0029	0.0408	0.0424	0.0194	0.0139	0.0096	0.0059	0.0036
==========================================
UIPCC
Avg:	0.6253	0.6896	1.3879	0.5967	4.5003	0.7184	0.6836	0.6896	0.7118	0.7517	0.7578
Std:	0.0022	0.0025	0.0027	0.0030	0.0415	0.0420	0.0189	0.0136	0.0095	0.0058	0.0036
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.8803	0.9706	1.8530	1.3259	9.2881	0.7511	0.6286	0.5398	0.4463	0.3310	0.2680
0.8806	0.9712	1.8533	1.3216	9.3021	0.7726	0.6338	0.5443	0.4493	0.3327	0.2690
0.8795	0.9708	1.8511	1.3305	9.3769	0.7683	0.6303	0.5418	0.4478	0.3315	0.2686
0.8781	0.9693	1.8503	1.3149	9.2490	0.7602	0.6269	0.5376	0.4447	0.3300	0.2677
0.8822	0.9733	1.8517	1.3381	9.3856	0.7595	0.6298	0.5429	0.4491	0.3329	0.2695
0.8745	0.9635	1.8553	1.2973	9.1146	0.7630	0.6302	0.5402	0.4456	0.3295	0.2667
0.8733	0.9622	1.8548	1.2768	9.1797	0.7761	0.6272	0.5371	0.4422	0.3273	0.2651
0.8794	0.9704	1.8502	1.3209	9.3605	0.7687	0.6310	0.5428	0.4487	0.3325	0.2689
0.8702	0.9597	1.8532	1.2826	9.0789	0.7696	0.6236	0.5341	0.4401	0.3261	0.2641
0.8790	0.9690	1.8532	1.3220	9.2653	0.7695	0.6349	0.5445	0.4492	0.3323	0.2690
0.8713	0.9607	1.8531	1.2851	9.1350	0.7599	0.6213	0.5322	0.4398	0.3255	0.2639
0.8742	0.9635	1.8544	1.2925	9.1633	0.7613	0.6248	0.5334	0.4403	0.3271	0.2653
0.8782	0.9698	1.8488	1.3347	9.2882	0.7622	0.6319	0.5439	0.4497	0.3324	0.2690
0.8762	0.9661	1.8546	1.2934	9.2105	0.7621	0.6230	0.5332	0.4410	0.3284	0.2662
0.8711	0.9603	1.8540	1.2790	9.1644	0.7619	0.6260	0.5361	0.4416	0.3272	0.2651
0.8769	0.9671	1.8520	1.3008	9.2725	0.7672	0.6312	0.5408	0.4466	0.3308	0.2678
0.8759	0.9647	1.8570	1.2983	9.2187	0.7578	0.6236	0.5344	0.4411	0.3274	0.2653
0.8786	0.9692	1.8526	1.3243	9.3169	0.7622	0.6332	0.5444	0.4488	0.3316	0.2685
0.8744	0.9646	1.8520	1.2949	9.1809	0.7602	0.6232	0.5330	0.4398	0.3264	0.2652
0.8720	0.9612	1.8541	1.2830	9.1346	0.7566	0.6228	0.5331	0.4395	0.3253	0.2637


IMEAN
==========================================
0.7022	0.7743	1.5736	0.6622	4.2702	0.6073	0.6393	0.6547	0.6873	0.7345	0.7498
0.7075	0.7803	1.5695	0.6752	4.3888	0.6587	0.6476	0.6634	0.6899	0.7409	0.7501
0.7021	0.7750	1.5633	0.6663	4.3462	0.7624	0.7059	0.7019	0.7227	0.7532	0.7604
0.7023	0.7753	1.5649	0.6674	4.3201	0.7682	0.7070	0.7030	0.7144	0.7497	0.7586
0.7024	0.7750	1.5688	0.6715	4.3289	0.6335	0.6496	0.6687	0.6922	0.7383	0.7491
0.7014	0.7728	1.5689	0.6695	4.2789	0.7646	0.7074	0.7088	0.7217	0.7541	0.7630
0.6998	0.7711	1.5686	0.6645	4.2613	0.6948	0.6790	0.6825	0.7085	0.7527	0.7562
0.7019	0.7745	1.5660	0.6694	4.3254	0.6753	0.6828	0.6871	0.7085	0.7522	0.7557
0.7007	0.7727	1.5692	0.6667	4.2757	0.7319	0.6870	0.6869	0.7031	0.7454	0.7552
0.6999	0.7716	1.5686	0.6590	4.2686	0.7730	0.7130	0.7093	0.7183	0.7564	0.7591
0.7033	0.7754	1.5640	0.6721	4.3302	0.7256	0.6935	0.6920	0.7120	0.7451	0.7600
0.7006	0.7721	1.5644	0.6682	4.2770	0.7678	0.6806	0.6859	0.7091	0.7458	0.7565
0.6994	0.7723	1.5641	0.6723	4.2899	0.7218	0.6887	0.6934	0.7106	0.7476	0.7575
0.7035	0.7757	1.5671	0.6716	4.3157	0.7391	0.6970	0.6928	0.7092	0.7479	0.7592
0.6987	0.7702	1.5668	0.6587	4.2808	0.6719	0.6671	0.6789	0.7041	0.7447	0.7543
0.7040	0.7764	1.5672	0.6726	4.3317	0.7333	0.6772	0.6891	0.7105	0.7524	0.7577
0.7017	0.7729	1.5674	0.6680	4.3205	0.7551	0.7093	0.7058	0.7201	0.7586	0.7630
0.7021	0.7744	1.5684	0.6719	4.3186	0.7465	0.6982	0.6984	0.7167	0.7557	0.7563
