Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
==========================================
UMEAN
Avg:	0.8747	0.9629	1.8554	1.3145	9.2459	0.9129	0.8454	0.8197	0.7634	0.6176	0.5308
Std:	0.0010	0.0018	0.0020	0.0093	0.0471	0.0036	0.0026	0.0026	0.0031	0.0026	0.0022
==========================================
IMEAN
Avg:	0.6809	0.7496	1.5280	0.7145	4.2625	0.9097	0.8486	0.8287	0.8220	0.8329	0.8342
Std:	0.0005	0.0011	0.0017	0.0025	0.0161	0.0087	0.0041	0.0032	0.0024	0.0015	0.0013
==========================================
UPCC
Avg:	0.4863	0.5353	1.2198	0.4569	3.3176	0.9053	0.8423	0.8277	0.8306	0.8467	0.8409
Std:	0.0017	0.0021	0.0029	0.0045	0.0452	0.0122	0.0051	0.0037	0.0034	0.0019	0.0016
==========================================
IPCC
Avg:	0.4560	0.5019	1.2071	0.3537	2.5782	0.9076	0.8484	0.8337	0.8387	0.8578	0.8466
Std:	0.0015	0.0019	0.0023	0.0029	0.0274	0.0084	0.0039	0.0034	0.0025	0.0015	0.0013
==========================================
UIPCC
Avg:	0.4498	0.4952	1.1968	0.3539	2.6307	0.9078	0.8486	0.8342	0.8395	0.8583	0.8473
Std:	0.0014	0.0018	0.0023	0.0023	0.0265	0.0089	0.0038	0.0033	0.0024	0.0015	0.0013
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.8753	0.9636	1.8532	1.3170	9.2292	0.9165	0.8468	0.8214	0.7648	0.6183	0.5316
0.8744	0.9636	1.8526	1.3238	9.2854	0.9154	0.8485	0.8228	0.7678	0.6216	0.5332
0.8758	0.9653	1.8542	1.3262	9.3366	0.9108	0.8444	0.8175	0.7626	0.6184	0.5320
0.8767	0.9672	1.8509	1.3333	9.3015	0.9140	0.8488	0.8239	0.7693	0.6233	0.5360
0.8765	0.9650	1.8553	1.3272	9.3228	0.9054	0.8419	0.8163	0.7629	0.6189	0.5319
0.8726	0.9593	1.8587	1.2961	9.1384	0.9133	0.8435	0.8175	0.7591	0.6132	0.5267
0.8742	0.9622	1.8555	1.3109	9.2383	0.9114	0.8458	0.8206	0.7635	0.6172	0.5301
0.8749	0.9623	1.8572	1.3157	9.2173	0.9131	0.8426	0.8173	0.7607	0.6160	0.5295
0.8751	0.9636	1.8556	1.3152	9.2149	0.9159	0.8474	0.8205	0.7635	0.6180	0.5311
0.8759	0.9648	1.8532	1.3272	9.2646	0.9163	0.8489	0.8233	0.7697	0.6219	0.5345
0.8737	0.9612	1.8564	1.3076	9.1778	0.9187	0.8448	0.8174	0.7605	0.6151	0.5286
0.8748	0.9621	1.8576	1.3145	9.2315	0.9132	0.8427	0.8176	0.7597	0.6150	0.5293
0.8743	0.9623	1.8563	1.3105	9.2574	0.9132	0.8463	0.8205	0.7633	0.6173	0.5307
0.8748	0.9630	1.8573	1.3079	9.2381	0.9026	0.8404	0.8150	0.7587	0.6148	0.5288
