Metrics: MAE	| NMAE	| RMSE	| MRE	| NPRE
======================================================
UMEAN
Avg:	0.8747	0.9626	1.8560	1.3179	9.2458	
Std:	0.0006	0.0015	0.0037	0.0066	0.0365	
======================================================
IMEAN
Avg:	0.6779	0.7460	1.5236	0.7226	4.2476	
Std:	0.0007	0.0011	0.0032	0.0021	0.0151	
======================================================
UPCC
Avg:	0.4448	0.4895	1.1565	0.4100	2.8352	
Std:	0.0024	0.0026	0.0038	0.0041	0.0440	
======================================================
IPCC
Avg:	0.4012	0.4415	1.1306	0.2788	1.9404	
Std:	0.0016	0.0017	0.0038	0.0017	0.0206	
======================================================
UIPCC
Avg:	0.3974	0.4374	1.1212	0.2876	2.0302	
Std:	0.0014	0.0016	0.0038	0.0015	0.0191	
======================================================

Detailed results for 50 rounds:
======================================================
UMEAN
======================================================
0.8758	0.9633	1.8595	1.3225	9.3028	
0.8749	0.9618	1.8577	1.3162	9.2223	
0.8741	0.9631	1.8515	1.3249	9.2610	
0.8745	0.9630	1.8532	1.3201	9.2453	
0.8749	0.9628	1.8579	1.3185	9.2405	
0.8749	0.9608	1.8566	1.3130	9.2009	
0.8747	0.9624	1.8579	1.3140	9.2170	
0.8746	0.9611	1.8575	1.3115	9.2182	
0.8752	0.9638	1.8546	1.3206	9.2524	
0.8748	0.9619	1.8578	1.3181	9.2207	
0.8752	0.9644	1.8549	1.3281	9.2592	
0.8749	0.9625	1.8587	1.3122	9.2378	
0.8737	0.9623	1.8556	1.3168	9.2245	
0.8750	0.9654	1.8542	1.3286	9.2686	
0.8750	0.9614	1.8633	1.3085	9.2071	
0.8753	0.9613	1.8619	1.3137	9.2373	
0.8746	0.9638	1.8545	1.3209	9.2714	
0.8742	0.9626	1.8551	1.3121	9.2337	
0.8744	0.9648	1.8507	1.3299	9.2971	
0.8745	0.9643	1.8524	1.3213	9.2860	
0.8742	0.9627	1.8549	1.3133	9.2327	
0.8749	0.9643	1.8565	1.3219	9.2545	
0.8743	0.9609	1.8580	1.3083	9.2161	
0.8737	0.9624	1.8528	1.3217	9.2486	
