Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
==========================================
UMEAN
Avg:	53.8037	1.1311	110.3741	2.3175	17.7929	0.9725	0.9396	0.9098	0.8561	0.7401	0.6328
Std:	0.0384	0.0019	0.1214	0.0090	0.0619	0.0019	0.0014	0.0015	0.0016	0.0018	0.0017
==========================================
IMEAN
Avg:	26.5933	0.5591	64.0426	0.5360	3.0136	0.9674	0.9324	0.9053	0.8764	0.8627	0.8752
Std:	0.0237	0.0009	0.0884	0.0009	0.0139	0.0033	0.0018	0.0017	0.0023	0.0014	0.0012
==========================================
UPCC
Avg:	18.2583	0.3838	47.1670	0.3576	6.7925	0.9663	0.9321	0.9146	0.9009	0.9004	0.9169
Std:	0.0861	0.0020	0.1517	0.0050	0.1711	0.0039	0.0028	0.0027	0.0021	0.0018	0.0011
==========================================
IPCC
Avg:	22.5754	0.4746	52.6665	0.4935	4.7597	0.9696	0.9367	0.9139	0.8932	0.8855	0.9017
Std:	0.1105	0.0024	0.1745	0.0027	0.0612	0.0024	0.0017	0.0018	0.0019	0.0015	0.0012
==========================================
UIPCC
Avg:	17.8910	0.3761	46.4539	0.3494	6.7261	0.9682	0.9352	0.9177	0.9028	0.9017	0.9182
Std:	0.0767	0.0018	0.1461	0.0045	0.1470	0.0037	0.0027	0.0026	0.0020	0.0017	0.0011
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
53.8200	1.1314	110.3332	2.3204	17.7968	0.9750	0.9411	0.9112	0.8571	0.7406	0.6334
53.7568	1.1288	110.5061	2.3080	17.7466	0.9727	0.9390	0.9095	0.8557	0.7386	0.6314
53.8616	1.1334	110.3375	2.3294	17.8565	0.9711	0.9382	0.9092	0.8556	0.7404	0.6337
53.8630	1.1337	110.3337	2.3317	17.8615	0.9693	0.9375	0.9075	0.8541	0.7398	0.6328
53.8471	1.1325	110.3296	2.3269	17.8662	0.9708	0.9386	0.9095	0.8572	0.7415	0.6342
53.7827	1.1299	110.4457	2.3112	17.7680	0.9717	0.9400	0.9096	0.8549	0.7386	0.6318
53.8459	1.1330	110.3308	2.3249	17.8500	0.9704	0.9382	0.9086	0.8551	0.7394	0.6329
53.8017	1.1313	110.3329	2.3179	17.7729	0.9681	0.9391	0.9086	0.8549	0.7398	0.6330
53.7948	1.1305	110.3594	2.3121	17.7687	0.9733	0.9414	0.9116	0.8571	0.7409	0.6333
53.7791	1.1314	110.1915	2.3195	17.9028	0.9716	0.9402	0.9114	0.8588	0.7431	0.6352
53.8421	1.1331	110.2427	2.3268	17.7991	0.9745	0.9412	0.9118	0.8582	0.7423	0.6348
53.8118	1.1322	110.3130	2.3215	17.8126	0.9744	0.9427	0.9123	0.8583	0.7414	0.6341
53.7930	1.1311	110.3833	2.3126	17.7357	0.9724	0.9379	0.9074	0.8541	0.7390	0.6322
