Metric: | MAE	| NMAE	| RMSE	| MRE	| NPRE	| NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
==========================================
UMEAN
Avg:	0.8750	0.9635	1.8555	1.3091	9.2335	0.8428	0.7536	0.6931	0.5961	0.4573	0.3823
Std:	0.0021	0.0029	0.0015	0.0140	0.0702	0.0052	0.0037	0.0041	0.0038	0.0029	0.0023
==========================================
IMEAN
Avg:	0.6879	0.7575	1.5425	0.6970	4.2745	0.8196	0.7604	0.7504	0.7577	0.7853	0.7907
Std:	0.0015	0.0020	0.0013	0.0038	0.0219	0.0190	0.0089	0.0066	0.0048	0.0027	0.0018
==========================================
UPCC
Avg:	0.5547	0.6108	1.3110	0.5216	4.1200	0.8123	0.7549	0.7507	0.7633	0.7915	0.7918
Std:	0.0024	0.0028	0.0031	0.0057	0.0628	0.0176	0.0085	0.0064	0.0041	0.0023	0.0017
==========================================
IPCC
Avg:	0.5940	0.6540	1.3435	0.5890	4.1514	0.8181	0.7613	0.7549	0.7673	0.7949	0.7940
Std:	0.0023	0.0027	0.0015	0.0027	0.0409	0.0177	0.0086	0.0063	0.0045	0.0024	0.0018
==========================================
UIPCC
Avg:	0.5815	0.6404	1.3302	0.5618	4.1258	0.8181	0.7618	0.7560	0.7682	0.7958	0.7949
Std:	0.0021	0.0026	0.0015	0.0029	0.0371	0.0164	0.0085	0.0061	0.0044	0.0023	0.0017
==========================================


Detailed results for 20 rounds:
==========================================
UMEAN
==========================================
0.8745	0.9630	1.8547	1.3005	9.2244	0.8408	0.7513	0.6905	0.5929	0.4554	0.3806
0.8754	0.9640	1.8548	1.3096	9.2516	0.8459	0.7565	0.6961	0.5991	0.4589	0.3833
0.8789	0.9689	1.8547	1.3342	9.3682	0.8433	0.7518	0.6930	0.5980	0.4600	0.3845
0.8779	0.9682	1.8524	1.3278	9.3161	0.8509	0.7589	0.6990	0.6015	0.4620	0.3863
0.8766	0.9662	1.8531	1.3253	9.2797	0.8383	0.7501	0.6920	0.5963	0.4580	0.3831
0.8708	0.9581	1.8575	1.2834	9.0636	0.8376	0.7489	0.6868	0.5909	0.4529	0.3787
0.8733	0.9608	1.8560	1.2957	9.1844	0.8512	0.7589	0.6967	0.5976	0.4568	0.3816
0.8770	0.9656	1.8552	1.3174	9.2492	0.8379	0.7509	0.6914	0.5963	0.4582	0.3831
0.8741	0.9622	1.8567	1.2970	9.2216	0.8493	0.7540	0.6913	0.5943	0.4557	0.3809
0.8787	0.9678	1.8531	1.3311	9.3142	0.8493	0.7613	0.7028	0.6052	0.4640	0.3873
0.8719	0.9594	1.8573	1.2917	9.1433	0.8422	0.7498	0.6876	0.5909	0.4536	0.3791
0.8744	0.9619	1.8574	1.3059	9.1676	0.8384	0.7514	0.6895	0.5930	0.4551	0.3809
0.8774	0.9665	1.8547	1.3259	9.3056	0.8484	0.7572	0.6969	0.6006	0.4612	0.3851
0.8745	0.9628	1.8571	1.2990	9.1857	0.8377	0.7517	0.6892	0.5932	0.4558	0.3816
0.8756	0.9646	1.8538	1.3161	9.2821	0.8422	0.7589	0.6997	0.6017	0.4608	0.3852
0.8740	0.9625	1.8555	1.3060	9.2143	0.8503	0.7552	0.6916	0.5945	0.4560	0.3815
0.8742	0.9623	1.8569	1.3063	9.1867	0.8353	0.7502	0.6913	0.5941	0.4556	0.3812
0.8737	0.9625	1.8545	1.3058	9.2634	0.8402	0.7527	0.6937	0.5964	0.4570	0.3819
0.8754	0.9641	1.8569	1.3120	9.2825	0.8366	0.7505	0.6906	0.5930	0.4551	0.3808
0.8724	0.9596	1.8566	1.2918	9.1649	0.8406	0.7514	0.6914	0.5932	0.4544	0.3797


IMEAN
==========================================
0.6889	0.7586	1.5433	0.6924	4.2718	0.7977	0.7620	0.7489	0.7565	0.7833	0.7904
0.6885	0.7582	1.5432	0.6978	4.2787	0.7682	0.7353	0.7333	0.7444	0.7791	0.7878
0.6901	0.7607	1.5405	0.6995	4.3147	0.8266	0.7719	0.7592	0.7639	0.7894	0.7933
0.6920	0.7632	1.5404	0.7055	4.3270	0.8272	0.7677	0.7531	0.7599	0.7846	0.7910
0.6877	0.7580	1.5406	0.7005	4.2886	0.8085	0.7535	0.7400	0.7517	0.7825	0.7875
0.6880	0.7569	1.5427	0.7000	4.2700	0.8279	0.7650	0.7573	0.7661	0.7861	0.7920
0.6852	0.7539	1.5428	0.6939	4.2477	0.8538	0.7721	0.7577	0.7615	0.7902	0.7933
0.6877	0.7572	1.5423	0.6985	4.2689	0.8112	0.7501	0.7431	0.7523	0.7832	0.7878
