Metrics: MAE	| NMAE	| RMSE	| MRE	| NPRE
======================================================
UMEAN
Avg:	0.8747	0.9626	1.8559	1.3190	9.2459	
Std:	0.0006	0.0013	0.0037	0.0061	0.0310	
======================================================
IMEAN
Avg:	0.6769	0.7449	1.5220	0.7239	4.2432	
Std:	0.0005	0.0010	0.0031	0.0019	0.0131	
======================================================
UPCC
Avg:	0.4326	0.4761	1.1359	0.3873	2.6621	
Std:	0.0020	0.0022	0.0040	0.0035	0.0397	
======================================================
IPCC
Avg:	0.3799	0.4181	1.0948	0.2627	1.7680	
Std:	0.0012	0.0014	0.0035	0.0014	0.0185	
======================================================
UIPCC
Avg:	0.3776	0.4156	1.0859	0.2741	1.8810	
Std:	0.0012	0.0013	0.0035	0.0015	0.0192	
======================================================

Detailed results for 50 rounds:
======================================================
UMEAN
======================================================
0.8756	0.9629	1.8594	1.3234	9.2561	
0.8752	0.9623	1.8576	1.3207	9.2455	
0.8735	0.9624	1.8516	1.3233	9.2474	
0.8749	0.9635	1.8530	1.3224	9.2677	
0.8751	0.9630	1.8579	1.3197	9.2430	
0.8753	0.9614	1.8564	1.3197	9.2080	
0.8748	0.9625	1.8577	1.3151	9.2227	
0.8754	0.9617	1.8580	1.3172	9.2242	
0.8747	0.9632	1.8548	1.3182	9.2462	
0.8745	0.9615	1.8580	1.3155	9.2103	
0.8753	0.9647	1.8547	1.3298	9.2929	
0.8748	0.9625	1.8585	1.3156	9.2365	
0.8739	0.9627	1.8550	1.3172	9.2480	
0.8746	0.9647	1.8547	1.3258	9.2699	
0.8751	0.9617	1.8629	1.3113	9.2203	
0.8752	0.9613	1.8617	1.3172	9.2317	
0.8743	0.9634	1.8545	1.3183	9.2632	
0.8744	0.9626	1.8556	1.3134	9.2173	
0.8741	0.9644	1.8505	1.3268	9.3012	
0.8737	0.9633	1.8528	1.3181	9.2657	
0.8745	0.9630	1.8549	1.3163	9.2678	
0.8746	0.9640	1.8565	1.3233	9.2513	
0.8748	0.9614	1.8578	1.3134	9.1944	
0.8732	0.9618	1.8527	1.3199	9.2390	
0.8739	0.9617	1.8538	1.3127	9.2224	
0.8760	0.9604	1.8637	1.3031	9.2016	
0.8753	0.9625	1.8579	1.3198	9.2550	
0.8748	0.9626	1.8551	1.3179	9.2702	
0.8751	0.9618	1.8587	1.3143	9.2298	
0.8741	0.9623	1.8540	1.3232	9.2429	
0.8753	0.9606	1.8596	1.3143	9.2242	
0.8740	0.9629	1.8501	1.3243	9.2567	
0.8742	0.9627	1.8507	1.3187	9.2230	
0.8749	0.9651	1.8516	1.3309	9.2771	
0.8746	0.9608	1.8591	1.3113	9.2249	
0.8742	0.9631	1.8523	1.3231	9.2710	
0.8749	0.9611	1.8608	1.3178	9.2301	
0.8751	0.9627	1.8530	1.3225	9.2633	
0.8745	0.9669	1.8449	1.3405	9.3536	
0.8742	0.9596	1.8599	1.3068	9.1854	
0.8751	0.9614	1.8631	1.3115	9.2246	
0.8753	0.9624	1.8565	1.3200	9.2343	
0.8743	0.9619	1.8525	1.3200	9.2572	
0.8743	0.9635	1.8535	1.3202	9.2295	
0.8745	0.9632	1.8566	1.3179	9.2647	
0.8744	0.9611	1.8580	1.3119	9.2086	
0.8751	0.9619	1.8590	1.3190	9.2102	
0.8753	0.9635	1.8571	1.3226	9.2965	
0.8751	0.9654	1.8530	1.3247	9.2977	
0.8749	0.9621	1.8559	1.3174	9.2721	


IMEAN
======================================================
0.6771	0.7446	1.5252	0.7211	4.2395	
0.6771	0.7445	1.5282	0.7233	4.2356	
0.6764	0.7452	1.5229	0.7231	4.2419	
0.6766	0.7451	1.5182	0.7232	4.2504	
0.6769	0.7449	1.5229	0.7248	4.2553	
0.6768	0.7433	1.5261	0.7191	4.2210	
0.6774	0.7453	1.5217	0.7226	4.2304	
0.6773	0.7440	1.5255	0.7228	4.2327	
0.6772	0.7457	1.5205	0.7245	4.2466	
0.6772	0.7446	1.5229	0.7255	4.2322	
0.6759	0.7450	1.5215	0.7243	4.2564	
0.6772	0.7451	1.5243	0.7230	4.2398	
0.6778	0.7467	1.5209	0.7245	4.2493	
0.6768	0.7466	1.5173	0.7281	4.2542	
0.6772	0.7442	1.5255	0.7253	4.2415	
0.6773	0.7439	1.5253	0.7256	4.2445	
0.6768	0.7459	1.5208	0.7223	4.2516	
0.6772	0.7455	1.5221	0.7231	4.2276	
0.6768	0.7468	1.5212	0.7256	4.2511	
0.6769	0.7463	1.5168	0.7258	4.2704	
0.6760	0.7443	1.5200	0.7251	4.2417	
0.6771	0.7463	1.5222	0.7261	4.2518	
0.6774	0.7445	1.5235	0.7236	4.2338	
0.6763	0.7449	1.5195	0.7257	4.2440	
0.6765	0.7444	1.5192	0.7242	4.2258	
0.6775	0.7427	1.5267	0.7243	4.2274	
0.6775	0.7449	1.5231	0.7236	4.2555	
0.6767	0.7447	1.5196	0.7245	4.2517	
0.6766	0.7436	1.5230	0.7246	4.2348	
0.6769	0.7452	1.5192	0.7228	4.2543	
0.6774	0.7435	1.5274	0.7202	4.2234	
0.6763	0.7452	1.5228	0.7229	4.2324	
