Metric: | NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.8053	0.7934	0.7860	0.7840	0.7964	0.8232
Std:	0.0176	0.0099	0.0065	0.0040	0.0024	0.0019

==========================================
Detailed results for 20 rounds:
0.7941	0.7951	0.7878	0.7869	0.7953	0.8235
0.8290	0.8070	0.7975	0.7895	0.7979	0.8258
0.8204	0.8092	0.7968	0.7893	0.7979	0.8230
0.7964	0.7888	0.7843	0.7834	0.7923	0.8234
0.8050	0.7914	0.7895	0.7853	0.7964	0.8248
0.8020	0.8028	0.7910	0.7874	0.8021	0.8262
0.7737	0.7838	0.7803	0.7819	0.7979	0.8232
0.8072	0.7811	0.7818	0.7822	0.7945	0.8195
0.7914	0.7727	0.7747	0.7836	0.7941	0.8246
0.7848	0.8019	0.7893	0.7888	0.7993	0.8229
0.8285	0.7907	0.7853	0.7795	0.7954	0.8185
0.8222	0.7959	0.7820	0.7801	0.7955	0.8237
0.8042	0.8031	0.7915	0.7873	0.7981	0.8240
0.8069	0.7818	0.7721	0.7741	0.7913	0.8207
0.8098	0.7854	0.7851	0.7867	0.7978	0.8237
0.8224	0.8070	0.7956	0.7865	0.7973	0.8255
0.8021	0.7860	0.7819	0.7792	0.7952	0.8235
0.8097	0.8029	0.7874	0.7872	0.7972	0.8229
0.8319	0.7928	0.7836	0.7811	0.7963	0.8222
0.7642	0.7893	0.7820	0.7801	0.7968	0.8219
