Metric: | NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.6973	0.6777	0.6867	0.7121	0.7545	0.7631
Std:	0.0170	0.0078	0.0060	0.0044	0.0028	0.0021

==========================================
Detailed results for 20 rounds:
0.7043	0.6713	0.6848	0.7085	0.7547	0.7614
0.7147	0.6827	0.6871	0.7121	0.7521	0.7639
0.7009	0.6874	0.6938	0.7173	0.7570	0.7648
0.6831	0.6798	0.6875	0.7139	0.7522	0.7631
0.7061	0.6799	0.6899	0.7178	0.7581	0.7631
0.6949	0.6811	0.6927	0.7141	0.7541	0.7645
0.6976	0.6712	0.6834	0.7083	0.7539	0.7631
0.7027	0.6802	0.6833	0.7113	0.7530	0.7621
0.6697	0.6729	0.6849	0.7096	0.7528	0.7628
0.6872	0.6898	0.6949	0.7189	0.7560	0.7653
0.6933	0.6787	0.6861	0.7142	0.7543	0.7649
0.7211	0.6789	0.6916	0.7148	0.7565	0.7643
0.7029	0.6837	0.6924	0.7151	0.7593	0.7648
0.6505	0.6638	0.6788	0.7085	0.7538	0.7624
0.6763	0.6648	0.6740	0.7035	0.7503	0.7579
0.7163	0.6920	0.6976	0.7193	0.7614	0.7674
0.7178	0.6829	0.6891	0.7139	0.7556	0.7634
0.7069	0.6701	0.6787	0.7079	0.7526	0.7611
0.6932	0.6660	0.6798	0.7050	0.7516	0.7596
0.7059	0.6765	0.6844	0.7080	0.7510	0.7624
