Metric: | NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.6116	0.6239	0.6425	0.6771	0.7298	0.7413
Std:	0.0538	0.0188	0.0135	0.0097	0.0059	0.0037

==========================================
Detailed results for 20 rounds:
0.4617	0.5798	0.6107	0.6572	0.7146	0.7347
0.5676	0.5962	0.6178	0.6572	0.7249	0.7352
0.6477	0.6402	0.6545	0.6893	0.7339	0.7444
0.6397	0.6376	0.6493	0.6806	0.7290	0.7406
0.5381	0.5957	0.6227	0.6605	0.7198	0.7340
0.6733	0.6456	0.6640	0.6893	0.7352	0.7477
0.5768	0.6108	0.6342	0.6743	0.7327	0.7410
0.5663	0.6161	0.6384	0.6748	0.7316	0.7395
0.6337	0.6279	0.6386	0.6712	0.7273	0.7406
0.6514	0.6490	0.6588	0.6846	0.7358	0.7443
0.6363	0.6356	0.6471	0.6830	0.7260	0.7456
0.6679	0.6142	0.6404	0.6753	0.7268	0.7410
0.5940	0.6274	0.6438	0.6793	0.7291	0.7416
0.6537	0.6396	0.6487	0.6804	0.7304	0.7453
0.5485	0.6103	0.6334	0.6722	0.7248	0.7383
0.6137	0.6112	0.6441	0.6755	0.7313	0.7409
0.6797	0.6492	0.6595	0.6909	0.7407	0.7473
0.6476	0.6394	0.6521	0.6862	0.7368	0.7418
0.6387	0.6305	0.6522	0.6834	0.7350	0.7409
0.5956	0.6224	0.6403	0.6771	0.7301	0.7406
