Metric: | NDCG1	| NDCG5	| NDCG10	| NDCG20	| NDCG50	| NDCG100	
Avg:	0.8443	0.8271	0.8212	0.8189	0.8298	0.8540
Std:	0.0140	0.0072	0.0058	0.0034	0.0019	0.0017

==========================================
Detailed results for 20 rounds:
0.8397	0.8316	0.8256	0.8190	0.8286	0.8545
0.8273	0.8269	0.8220	0.8183	0.8281	0.8530
0.8299	0.8308	0.8247	0.8224	0.8310	0.8561
0.8410	0.8354	0.8247	0.8179	0.8287	0.8530
0.8457	0.8242	0.8212	0.8184	0.8290	0.8550
0.8654	0.8401	0.8274	0.8194	0.8341	0.8574
0.8245	0.8123	0.8136	0.8170	0.8297	0.8528
0.8580	0.8288	0.8230	0.8212	0.8298	0.8533
0.8341	0.8203	0.8179	0.8184	0.8295	0.8551
0.8471	0.8264	0.8286	0.8232	0.8323	0.8542
0.8524	0.8250	0.8233	0.8227	0.8307	0.8536
0.8347	0.8190	0.8143	0.8143	0.8294	0.8532
0.8436	0.8281	0.8243	0.8206	0.8302	0.8548
0.8378	0.8187	0.8074	0.8089	0.8248	0.8503
0.8293	0.8300	0.8216	0.8214	0.8310	0.8554
0.8541	0.8369	0.8284	0.8220	0.8292	0.8562
0.8728	0.8373	0.8286	0.8221	0.8322	0.8559
0.8619	0.8286	0.8177	0.8160	0.8308	0.8517
0.8608	0.8246	0.8181	0.8190	0.8301	0.8526
0.8258	0.8160	0.8124	0.8148	0.8273	0.8521
